,borough,year,time_bin,total_injured,total_killed,pedestrians_injured,pedestrians_killed,cyclist_injured,cyclist_killed,motorist_injured,motorist_killed
0,BRONX,2012,00:00 - 00:59,1.3,0.0,0.3,0.0,0.0,0.0,1.0,0.0
1,BRONX,2012,01:00 - 01:59,1.7,0.0,0.2,0.0,0.0,0.0,1.4,0.0
2,BRONX,2012,02:00 - 02:59,1.5,0.0,0.2,0.0,0.1,0.0,1.3,0.0
3,BRONX,2012,03:00 - 03:59,1.4,0.0,0.3,0.0,0.1,0.0,1.0,0.0
4,BRONX,2012,04:00 - 04:59,1.5,0.0,0.3,0.0,0.0,0.0,1.2,0.0
5,BRONX,2012,05:00 - 05:59,1.3,0.0,0.3,0.0,0.0,0.0,1.0,0.0
6,BRONX,2012,06:00 - 06:59,1.2,0.0,0.4,0.0,0.1,0.0,0.7,0.0
7,BRONX,2012,07:00 - 07:59,1.3,0.0,0.4,0.0,0.0,0.0,0.9,0.0
8,BRONX,2012,08:00 - 08:59,1.5,0.0,0.4,0.0,0.0,0.0,1.0,0.0
9,BRONX,2012,09:00 - 09:59,1.3,0.0,0.3,0.0,0.0,0.0,1.0,0.0
10,BRONX,2012,10:00 - 10:59,1.4,0.0,0.3,0.0,0.1,0.0,1.0,0.0
11,BRONX,2012,11:00 - 11:59,1.3,0.0,0.3,0.0,0.1,0.0,0.9,0.0
12,BRONX,2012,12:00 - 12:59,1.3,0.0,0.4,0.0,0.1,0.0,0.9,0.0
13,BRONX,2012,13:00 - 13:59,1.6,0.0,0.3,0.0,0.0,0.0,1.3,0.0
14,BRONX,2012,14:00 - 14:59,1.5,0.0,0.3,0.0,0.1,0.0,1.2,0.0
15,BRONX,2012,15:00 - 15:59,1.3,0.0,0.4,0.0,0.1,0.0,0.8,0.0
16,BRONX,2012,16:00 - 16:59,1.5,0.0,0.4,0.0,0.1,0.0,1.0,0.0
17,BRONX,2012,17:00 - 17:59,1.3,0.0,0.4,0.0,0.1,0.0,0.8,0.0
18,BRONX,2012,18:00 - 18:59,1.4,0.0,0.4,0.0,0.1,0.0,0.8,0.0
19,BRONX,2012,19:00 - 19:59,1.4,0.0,0.4,0.0,0.1,0.0,0.9,0.0
20,BRONX,2012,20:00 - 20:59,1.4,0.0,0.4,0.0,0.1,0.0,0.9,0.0
21,BRONX,2012,21:00 - 21:59,1.3,0.0,0.4,0.0,0.2,0.0,0.7,0.0
22,BRONX,2012,22:00 - 22:59,1.3,0.0,0.3,0.0,0.1,0.0,0.9,0.0
23,BRONX,2012,23:00 - 23:59,1.6,0.0,0.3,0.0,0.1,0.0,1.2,0.0
24,BRONX,2013,00:00 - 00:59,1.4,0.0,0.3,0.0,0.1,0.0,1.0,0.0
25,BRONX,2013,01:00 - 01:59,1.5,0.0,0.3,0.0,0.0,0.0,1.1,0.0
26,BRONX,2013,02:00 - 02:59,1.5,0.0,0.3,0.0,0.0,0.0,1.2,0.0
27,BRONX,2013,03:00 - 03:59,1.7,0.0,0.2,0.0,0.0,0.0,1.4,0.0
28,BRONX,2013,04:00 - 04:59,1.5,0.0,0.2,0.0,0.0,0.0,1.3,0.0
29,BRONX,2013,05:00 - 05:59,1.6,0.0,0.1,0.0,0.1,0.0,1.4,0.0
30,BRONX,2013,06:00 - 06:59,1.4,0.0,0.3,0.0,0.0,0.0,1.0,0.0
31,BRONX,2013,07:00 - 07:59,1.4,0.0,0.4,0.0,0.1,0.0,0.9,0.0
32,BRONX,2013,08:00 - 08:59,1.4,0.0,0.4,0.0,0.0,0.0,1.0,0.0
33,BRONX,2013,09:00 - 09:59,1.3,0.0,0.3,0.0,0.1,0.0,0.9,0.0
34,BRONX,2013,10:00 - 10:59,1.4,0.0,0.3,0.0,0.0,0.0,1.0,0.0
35,BRONX,2013,11:00 - 11:59,1.3,0.0,0.4,0.0,0.1,0.0,0.9,0.0
36,BRONX,2013,12:00 - 12:59,1.3,0.0,0.3,0.0,0.1,0.0,0.9,0.0
37,BRONX,2013,13:00 - 13:59,1.5,0.0,0.3,0.0,0.1,0.0,1.1,0.0
38,BRONX,2013,14:00 - 14:59,1.5,0.0,0.4,0.0,0.0,0.0,1.1,0.0
39,BRONX,2013,15:00 - 15:59,1.3,0.0,0.4,0.0,0.1,0.0,0.9,0.0
40,BRONX,2013,16:00 - 16:59,1.4,0.0,0.4,0.0,0.1,0.0,1.0,0.0
41,BRONX,2013,17:00 - 17:59,1.4,0.0,0.4,0.0,0.1,0.0,0.9,0.0
42,BRONX,2013,18:00 - 18:59,1.3,0.0,0.4,0.0,0.1,0.0,0.8,0.0
43,BRONX,2013,19:00 - 19:59,1.3,0.0,0.4,0.0,0.1,0.0,0.8,0.0
44,BRONX,2013,20:00 - 20:59,1.3,0.0,0.4,0.0,0.1,0.0,0.8,0.0
45,BRONX,2013,21:00 - 21:59,1.3,0.0,0.4,0.0,0.1,0.0,0.8,0.0
46,BRONX,2013,22:00 - 22:59,1.5,0.0,0.3,0.0,0.1,0.0,1.1,0.0
47,BRONX,2013,23:00 - 23:59,1.4,0.0,0.3,0.0,0.1,0.0,1.1,0.0
48,BRONX,2014,00:00 - 00:59,1.5,0.0,0.4,0.0,0.1,0.0,1.0,0.0
49,BRONX,2014,01:00 - 01:59,1.4,0.0,0.2,0.0,0.1,0.0,1.1,0.0
50,BRONX,2014,02:00 - 02:59,1.5,0.0,0.1,0.0,0.0,0.0,1.3,0.0
51,BRONX,2014,03:00 - 03:59,1.5,0.0,0.2,0.0,0.0,0.0,1.2,0.0
52,BRONX,2014,04:00 - 04:59,1.5,0.0,0.3,0.0,0.1,0.0,1.1,0.0
53,BRONX,2014,05:00 - 05:59,1.6,0.0,0.3,0.0,0.0,0.0,1.3,0.0
54,BRONX,2014,06:00 - 06:59,1.3,0.0,0.3,0.0,0.0,0.0,0.9,0.0
55,BRONX,2014,07:00 - 07:59,1.4,0.0,0.4,0.0,0.1,0.0,0.9,0.0
56,BRONX,2014,08:00 - 08:59,1.6,0.0,0.4,0.0,0.0,0.0,1.2,0.0
57,BRONX,2014,09:00 - 09:59,1.3,0.0,0.3,0.0,0.0,0.0,1.0,0.0
58,BRONX,2014,10:00 - 10:59,1.5,0.0,0.4,0.0,0.1,0.0,1.0,0.0
59,BRONX,2014,11:00 - 11:59,1.3,0.0,0.4,0.0,0.1,0.0,0.8,0.0
60,BRONX,2014,12:00 - 12:59,1.3,0.0,0.3,0.0,0.1,0.0,0.9,0.0
61,BRONX,2014,13:00 - 13:59,1.4,0.0,0.3,0.0,0.1,0.0,1.0,0.0
62,BRONX,2014,14:00 - 14:59,1.5,0.0,0.3,0.0,0.1,0.0,1.1,0.0
63,BRONX,2014,15:00 - 15:59,1.3,0.0,0.4,0.0,0.1,0.0,0.8,0.0
64,BRONX,2014,16:00 - 16:59,1.4,0.0,0.4,0.0,0.1,0.0,0.9,0.0
65,BRONX,2014,17:00 - 17:59,1.4,0.0,0.4,0.0,0.1,0.0,0.9,0.0
66,BRONX,2014,18:00 - 18:59,1.3,0.0,0.4,0.0,0.1,0.0,0.8,0.0
67,BRONX,2014,19:00 - 19:59,1.3,0.0,0.4,0.0,0.1,0.0,0.8,0.0
68,BRONX,2014,20:00 - 20:59,1.4,0.0,0.5,0.0,0.1,0.0,0.8,0.0
69,BRONX,2014,21:00 - 21:59,1.4,0.0,0.4,0.0,0.1,0.0,0.9,0.0
70,BRONX,2014,22:00 - 22:59,1.5,0.0,0.3,0.0,0.1,0.0,1.1,0.0
71,BRONX,2014,23:00 - 23:59,1.5,0.0,0.3,0.0,0.0,0.0,1.1,0.0
72,BRONX,2015,00:00 - 00:59,1.4,0.0,0.3,0.0,0.0,0.0,1.0,0.0
73,BRONX,2015,01:00 - 01:59,1.3,0.0,0.2,0.0,0.1,0.0,1.1,0.0
74,BRONX,2015,02:00 - 02:59,1.6,0.0,0.2,0.0,0.1,0.0,1.4,0.0
75,BRONX,2015,03:00 - 03:59,1.3,0.0,0.2,0.0,0.0,0.0,1.0,0.0
76,BRONX,2015,04:00 - 04:59,1.6,0.0,0.2,0.0,0.0,0.0,1.4,0.0
77,BRONX,2015,05:00 - 05:59,1.2,0.0,0.3,0.0,0.0,0.0,0.9,0.0
78,BRONX,2015,06:00 - 06:59,1.3,0.0,0.4,0.0,0.1,0.0,0.8,0.0
79,BRONX,2015,07:00 - 07:59,1.3,0.0,0.3,0.0,0.1,0.0,0.8,0.0
80,BRONX,2015,08:00 - 08:59,1.4,0.0,0.3,0.0,0.0,0.0,1.0,0.0
81,BRONX,2015,09:00 - 09:59,1.5,0.0,0.3,0.0,0.0,0.0,1.2,0.0
82,BRONX,2015,10:00 - 10:59,1.4,0.0,0.3,0.0,0.0,0.0,1.0,0.0
83,BRONX,2015,11:00 - 11:59,1.3,0.0,0.3,0.0,0.1,0.0,0.9,0.0
84,BRONX,2015,12:00 - 12:59,1.2,0.0,0.3,0.0,0.1,0.0,0.8,0.0
85,BRONX,2015,13:00 - 13:59,1.3,0.0,0.3,0.0,0.1,0.0,0.9,0.0
86,BRONX,2015,14:00 - 14:59,1.4,0.0,0.3,0.0,0.1,0.0,1.0,0.0
87,BRONX,2015,15:00 - 15:59,1.4,0.0,0.4,0.0,0.1,0.0,0.9,0.0
88,BRONX,2015,16:00 - 16:59,1.4,0.0,0.3,0.0,0.1,0.0,1.0,0.0
89,BRONX,2015,17:00 - 17:59,1.2,0.0,0.4,0.0,0.1,0.0,0.8,0.0
90,BRONX,2015,18:00 - 18:59,1.4,0.0,0.4,0.0,0.1,0.0,0.9,0.0
91,BRONX,2015,19:00 - 19:59,1.2,0.0,0.4,0.0,0.1,0.0,0.6,0.0
92,BRONX,2015,20:00 - 20:59,1.3,0.0,0.3,0.0,0.1,0.0,0.9,0.0
93,BRONX,2015,21:00 - 21:59,1.5,0.0,0.4,0.0,0.1,0.0,1.1,0.0
94,BRONX,2015,22:00 - 22:59,1.6,0.0,0.3,0.0,0.1,0.0,1.1,0.0
95,BRONX,2015,23:00 - 23:59,1.4,0.0,0.3,0.0,0.1,0.0,1.0,0.0
96,BRONX,2016,00:00 - 00:59,1.4,0.0,0.3,0.0,0.1,0.0,1.0,0.0
97,BRONX,2016,01:00 - 01:59,1.7,0.0,0.2,0.0,0.0,0.0,1.4,0.0
98,BRONX,2016,02:00 - 02:59,1.5,0.0,0.1,0.0,0.1,0.0,1.3,0.0
99,BRONX,2016,03:00 - 03:59,1.5,0.0,0.1,0.0,0.0,0.0,1.3,0.0
100,BRONX,2016,04:00 - 04:59,1.4,0.0,0.3,0.0,0.1,0.0,1.1,0.0
101,BRONX,2016,05:00 - 05:59,1.2,0.0,0.2,0.0,0.1,0.0,0.9,0.0
102,BRONX,2016,06:00 - 06:59,1.3,0.0,0.3,0.0,0.1,0.0,0.9,0.0
103,BRONX,2016,07:00 - 07:59,1.4,0.0,0.3,0.0,0.0,0.0,1.1,0.0
104,BRONX,2016,08:00 - 08:59,1.5,0.0,0.3,0.0,0.1,0.0,1.1,0.0
105,BRONX,2016,09:00 - 09:59,1.4,0.0,0.3,0.0,0.0,0.0,1.1,0.0
106,BRONX,2016,10:00 - 10:59,1.4,0.0,0.2,0.0,0.0,0.0,1.1,0.0
107,BRONX,2016,11:00 - 11:59,1.4,0.0,0.2,0.0,0.1,0.0,1.0,0.0
108,BRONX,2016,12:00 - 12:59,1.3,0.0,0.2,0.0,0.1,0.0,0.9,0.0
109,BRONX,2016,13:00 - 13:59,1.5,0.0,0.3,0.0,0.1,0.0,1.2,0.0
110,BRONX,2016,14:00 - 14:59,1.4,0.0,0.3,0.0,0.1,0.0,1.0,0.0
111,BRONX,2016,15:00 - 15:59,1.4,0.0,0.3,0.0,0.1,0.0,1.0,0.0
112,BRONX,2016,16:00 - 16:59,1.4,0.0,0.3,0.0,0.1,0.0,1.0,0.0
113,BRONX,2016,17:00 - 17:59,1.3,0.0,0.3,0.0,0.1,0.0,0.9,0.0
114,BRONX,2016,18:00 - 18:59,1.4,0.0,0.4,0.0,0.1,0.0,0.9,0.0
115,BRONX,2016,19:00 - 19:59,1.4,0.0,0.4,0.0,0.1,0.0,1.0,0.0
116,BRONX,2016,20:00 - 20:59,1.4,0.0,0.4,0.0,0.1,0.0,0.9,0.0
117,BRONX,2016,21:00 - 21:59,1.6,0.0,0.3,0.0,0.1,0.0,1.2,0.0
118,BRONX,2016,22:00 - 22:59,1.7,0.0,0.3,0.0,0.0,0.0,1.3,0.0
119,BRONX,2016,23:00 - 23:59,1.5,0.0,0.2,0.0,0.2,0.0,1.2,0.0
120,BRONX,2017,00:00 - 00:59,1.6,0.0,0.3,0.0,0.1,0.0,1.2,0.0
121,BRONX,2017,01:00 - 01:59,1.6,0.0,0.2,0.0,0.1,0.0,1.4,0.0
122,BRONX,2017,02:00 - 02:59,1.4,0.0,0.2,0.0,0.1,0.0,1.2,0.0
123,BRONX,2017,03:00 - 03:59,1.5,0.0,0.1,0.0,0.1,0.0,1.3,0.0
124,BRONX,2017,04:00 - 04:59,1.5,0.0,0.2,0.0,0.1,0.0,1.3,0.0
125,BRONX,2017,05:00 - 05:59,1.3,0.0,0.3,0.0,0.0,0.0,0.9,0.0
126,BRONX,2017,06:00 - 06:59,1.2,0.0,0.3,0.0,0.1,0.0,0.8,0.0
127,BRONX,2017,07:00 - 07:59,1.4,0.0,0.3,0.0,0.0,0.0,1.1,0.0
128,BRONX,2017,08:00 - 08:59,1.3,0.0,0.4,0.0,0.1,0.0,0.9,0.0
129,BRONX,2017,09:00 - 09:59,1.4,0.0,0.3,0.0,0.1,0.0,1.0,0.0
130,BRONX,2017,10:00 - 10:59,1.3,0.0,0.3,0.0,0.0,0.0,1.0,0.0
131,BRONX,2017,11:00 - 11:59,1.3,0.0,0.3,0.0,0.0,0.0,1.0,0.0
132,BRONX,2017,12:00 - 12:59,1.3,0.0,0.3,0.0,0.1,0.0,0.9,0.0
133,BRONX,2017,13:00 - 13:59,1.4,0.0,0.3,0.0,0.1,0.0,1.0,0.0
134,BRONX,2017,14:00 - 14:59,1.3,0.0,0.3,0.0,0.1,0.0,0.9,0.0
135,BRONX,2017,15:00 - 15:59,1.3,0.0,0.4,0.0,0.1,0.0,0.9,0.0
136,BRONX,2017,16:00 - 16:59,1.4,0.0,0.3,0.0,0.1,0.0,1.0,0.0
137,BRONX,2017,17:00 - 17:59,1.4,0.0,0.3,0.0,0.1,0.0,0.9,0.0
138,BRONX,2017,18:00 - 18:59,1.4,0.0,0.4,0.0,0.1,0.0,0.9,0.0
139,BRONX,2017,19:00 - 19:59,1.4,0.0,0.3,0.0,0.1,0.0,1.0,0.0
140,BRONX,2017,20:00 - 20:59,1.4,0.0,0.3,0.0,0.1,0.0,1.0,0.0
141,BRONX,2017,21:00 - 21:59,1.6,0.0,0.3,0.0,0.1,0.0,1.3,0.0
142,BRONX,2017,22:00 - 22:59,1.7,0.0,0.2,0.0,0.0,0.0,1.4,0.0
143,BRONX,2017,23:00 - 23:59,1.5,0.0,0.2,0.0,0.1,0.0,1.3,0.0
144,BRONX,2018,00:00 - 00:59,1.4,0.0,0.2,0.0,0.1,0.0,1.1,0.0
145,BRONX,2018,01:00 - 01:59,1.6,0.0,0.2,0.0,0.1,0.0,1.4,0.0
146,BRONX,2018,02:00 - 02:59,1.5,0.0,0.2,0.0,0.1,0.0,1.3,0.0
147,BRONX,2018,03:00 - 03:59,1.5,0.0,0.1,0.0,0.0,0.0,1.4,0.0
148,BRONX,2018,04:00 - 04:59,1.6,0.0,0.2,0.0,0.1,0.0,1.3,0.0
149,BRONX,2018,05:00 - 05:59,1.2,0.0,0.2,0.0,0.0,0.0,1.0,0.0
150,BRONX,2018,06:00 - 06:59,1.3,0.0,0.3,0.0,0.1,0.0,0.9,0.0
151,BRONX,2018,07:00 - 07:59,1.3,0.0,0.3,0.0,0.1,0.0,0.9,0.0
152,BRONX,2018,08:00 - 08:59,1.3,0.0,0.4,0.0,0.0,0.0,1.0,0.0
153,BRONX,2018,09:00 - 09:59,1.3,0.0,0.3,0.0,0.1,0.0,1.0,0.0
154,BRONX,2018,10:00 - 10:59,1.4,0.0,0.3,0.0,0.1,0.0,1.0,0.0
155,BRONX,2018,11:00 - 11:59,1.3,0.0,0.3,0.0,0.1,0.0,0.9,0.0
156,BRONX,2018,12:00 - 12:59,1.4,0.0,0.2,0.0,0.1,0.0,1.1,0.0
157,BRONX,2018,13:00 - 13:59,1.3,0.0,0.2,0.0,0.1,0.0,1.0,0.0
158,BRONX,2018,14:00 - 14:59,1.4,0.0,0.4,0.0,0.1,0.0,1.0,0.0
159,BRONX,2018,15:00 - 15:59,1.4,0.0,0.3,0.0,0.1,0.0,1.0,0.0
160,BRONX,2018,16:00 - 16:59,1.4,0.0,0.3,0.0,0.1,0.0,1.0,0.0
161,BRONX,2018,17:00 - 17:59,1.3,0.0,0.3,0.0,0.1,0.0,0.9,0.0
162,BRONX,2018,18:00 - 18:59,1.4,0.0,0.3,0.0,0.1,0.0,0.9,0.0
163,BRONX,2018,19:00 - 19:59,1.5,0.0,0.3,0.0,0.1,0.0,1.1,0.0
164,BRONX,2018,20:00 - 20:59,1.3,0.0,0.3,0.0,0.1,0.0,0.9,0.0
165,BRONX,2018,21:00 - 21:59,1.5,0.0,0.2,0.0,0.1,0.0,1.2,0.0
166,BRONX,2018,22:00 - 22:59,1.4,0.0,0.3,0.0,0.1,0.0,1.0,0.0
167,BRONX,2018,23:00 - 23:59,1.4,0.0,0.2,0.0,0.1,0.0,1.2,0.0
168,BRONX,2019,00:00 - 00:59,1.5,0.0,0.2,0.0,0.1,0.0,1.2,0.0
169,BRONX,2019,01:00 - 01:59,1.6,0.0,0.2,0.0,0.1,0.0,1.3,0.0
170,BRONX,2019,02:00 - 02:59,1.3,0.0,0.1,0.0,0.1,0.0,1.2,0.0
171,BRONX,2019,03:00 - 03:59,1.5,0.0,0.2,0.0,0.0,0.0,1.2,0.0
172,BRONX,2019,04:00 - 04:59,1.3,0.0,0.2,0.0,0.0,0.0,1.1,0.0
173,BRONX,2019,05:00 - 05:59,1.4,0.0,0.2,0.0,0.0,0.0,1.1,0.0
174,BRONX,2019,06:00 - 06:59,1.2,0.0,0.3,0.0,0.1,0.0,0.9,0.0
175,BRONX,2019,07:00 - 07:59,1.4,0.0,0.3,0.0,0.1,0.0,1.0,0.0
176,BRONX,2019,08:00 - 08:59,1.3,0.0,0.3,0.0,0.1,0.0,0.9,0.0
177,BRONX,2019,09:00 - 09:59,1.2,0.0,0.2,0.0,0.1,0.0,0.9,0.0
178,BRONX,2019,10:00 - 10:59,1.3,0.0,0.2,0.0,0.0,0.0,1.0,0.0
179,BRONX,2019,11:00 - 11:59,1.4,0.0,0.3,0.0,0.1,0.0,1.0,0.0
180,BRONX,2019,12:00 - 12:59,1.3,0.0,0.3,0.0,0.1,0.0,0.9,0.0
181,BRONX,2019,13:00 - 13:59,1.3,0.0,0.2,0.0,0.1,0.0,1.0,0.0
182,BRONX,2019,14:00 - 14:59,1.4,0.0,0.3,0.0,0.1,0.0,1.1,0.0
183,BRONX,2019,15:00 - 15:59,1.3,0.0,0.3,0.0,0.1,0.0,1.0,0.0
184,BRONX,2019,16:00 - 16:59,1.4,0.0,0.3,0.0,0.1,0.0,1.0,0.0
185,BRONX,2019,17:00 - 17:59,1.3,0.0,0.3,0.0,0.1,0.0,0.9,0.0
186,BRONX,2019,18:00 - 18:59,1.4,0.0,0.3,0.0,0.1,0.0,1.0,0.0
187,BRONX,2019,19:00 - 19:59,1.4,0.0,0.4,0.0,0.1,0.0,0.9,0.0
188,BRONX,2019,20:00 - 20:59,1.4,0.0,0.3,0.0,0.1,0.0,1.0,0.0
189,BRONX,2019,21:00 - 21:59,1.5,0.0,0.2,0.0,0.1,0.0,1.2,0.0
190,BRONX,2019,22:00 - 22:59,1.5,0.0,0.2,0.0,0.1,0.0,1.2,0.0
191,BRONX,2019,23:00 - 23:59,1.6,0.0,0.2,0.0,0.1,0.0,1.4,0.0
192,BRONX,2020,00:00 - 00:59,1.4,0.0,0.2,0.0,0.2,0.0,1.0,0.0
193,BRONX,2020,01:00 - 01:59,1.4,0.0,0.1,0.0,0.1,0.0,1.1,0.0
194,BRONX,2020,02:00 - 02:59,1.7,0.0,0.1,0.0,0.2,0.0,1.4,0.0
195,BRONX,2020,03:00 - 03:59,1.3,0.0,0.1,0.0,0.2,0.0,1.1,0.0
196,BRONX,2020,04:00 - 04:59,1.4,0.0,0.1,0.0,0.1,0.0,1.2,0.0
197,BRONX,2020,05:00 - 05:59,1.3,0.0,0.3,0.0,0.0,0.0,1.0,0.0
198,BRONX,2020,06:00 - 06:59,1.1,0.0,0.3,0.0,0.1,0.0,0.7,0.0
199,BRONX,2020,07:00 - 07:59,1.3,0.0,0.3,0.0,0.1,0.0,0.9,0.0
200,BRONX,2020,08:00 - 08:59,1.2,0.0,0.3,0.0,0.1,0.0,0.9,0.0
201,BRONX,2020,09:00 - 09:59,1.2,0.0,0.2,0.0,0.1,0.0,0.9,0.0
202,BRONX,2020,10:00 - 10:59,1.2,0.0,0.2,0.0,0.1,0.0,0.9,0.0
203,BRONX,2020,11:00 - 11:59,1.3,0.0,0.2,0.0,0.2,0.0,0.9,0.0
204,BRONX,2020,12:00 - 12:59,1.3,0.0,0.2,0.0,0.2,0.0,0.8,0.0
205,BRONX,2020,13:00 - 13:59,1.3,0.0,0.2,0.0,0.2,0.0,1.0,0.0
206,BRONX,2020,14:00 - 14:59,1.4,0.0,0.2,0.0,0.2,0.0,1.0,0.0
207,BRONX,2020,15:00 - 15:59,1.2,0.0,0.2,0.0,0.1,0.0,0.9,0.0
208,BRONX,2020,16:00 - 16:59,1.4,0.0,0.2,0.0,0.2,0.0,1.0,0.0
209,BRONX,2020,17:00 - 17:59,1.3,0.0,0.2,0.0,0.2,0.0,0.9,0.0
210,BRONX,2020,18:00 - 18:59,1.3,0.0,0.3,0.0,0.1,0.0,0.9,0.0
211,BRONX,2020,19:00 - 19:59,1.4,0.0,0.2,0.0,0.2,0.0,1.0,0.0
212,BRONX,2020,20:00 - 20:59,1.3,0.0,0.2,0.0,0.2,0.0,1.0,0.0
213,BRONX,2020,21:00 - 21:59,1.4,0.0,0.3,0.0,0.3,0.0,0.9,0.0
214,BRONX,2020,22:00 - 22:59,1.5,0.0,0.2,0.0,0.2,0.0,1.1,0.0
215,BRONX,2020,23:00 - 23:59,1.5,0.0,0.2,0.0,0.2,0.0,1.1,0.0
216,BRONX,2021,00:00 - 00:59,1.3,0.0,0.2,0.0,0.1,0.0,1.0,0.0
217,BRONX,2021,01:00 - 01:59,1.6,0.0,0.1,0.0,0.0,0.0,1.4,0.0
218,BRONX,2021,02:00 - 02:59,1.7,0.0,0.2,0.0,0.1,0.0,1.3,0.0
219,BRONX,2021,03:00 - 03:59,1.6,0.0,0.1,0.0,0.1,0.0,1.3,0.0
220,BRONX,2021,04:00 - 04:59,1.5,0.0,0.2,0.0,0.1,0.0,1.2,0.0
221,BRONX,2021,05:00 - 05:59,1.3,0.0,0.1,0.0,0.1,0.0,1.0,0.0
222,BRONX,2021,06:00 - 06:59,1.3,0.0,0.3,0.0,0.1,0.0,0.9,0.0
223,BRONX,2021,07:00 - 07:59,1.4,0.0,0.3,0.0,0.1,0.0,1.0,0.0
224,BRONX,2021,08:00 - 08:59,1.3,0.0,0.2,0.0,0.1,0.0,1.0,0.0
225,BRONX,2021,09:00 - 09:59,1.3,0.0,0.3,0.0,0.1,0.0,0.9,0.0
226,BRONX,2021,10:00 - 10:59,1.2,0.0,0.2,0.0,0.1,0.0,0.9,0.0
227,BRONX,2021,11:00 - 11:59,1.4,0.0,0.2,0.0,0.1,0.0,1.0,0.0
228,BRONX,2021,12:00 - 12:59,1.2,0.0,0.3,0.0,0.1,0.0,0.8,0.0
229,BRONX,2021,13:00 - 13:59,1.3,0.0,0.2,0.0,0.1,0.0,0.9,0.0
230,BRONX,2021,14:00 - 14:59,1.3,0.0,0.2,0.0,0.1,0.0,0.8,0.0
231,BRONX,2021,15:00 - 15:59,1.3,0.0,0.3,0.0,0.1,0.0,0.9,0.0
232,BRONX,2021,16:00 - 16:59,1.3,0.0,0.2,0.0,0.1,0.0,0.9,0.0
233,BRONX,2021,17:00 - 17:59,1.3,0.0,0.3,0.0,0.1,0.0,0.8,0.0
234,BRONX,2021,18:00 - 18:59,1.3,0.0,0.3,0.0,0.1,0.0,0.8,0.0
235,BRONX,2021,19:00 - 19:59,1.3,0.0,0.3,0.0,0.1,0.0,0.9,0.0
236,BRONX,2021,20:00 - 20:59,1.2,0.0,0.3,0.0,0.1,0.0,0.8,0.0
237,BRONX,2021,21:00 - 21:59,1.5,0.0,0.2,0.0,0.1,0.0,1.1,0.0
238,BRONX,2021,22:00 - 22:59,1.5,0.0,0.3,0.0,0.1,0.0,1.0,0.0
239,BRONX,2021,23:00 - 23:59,1.6,0.0,0.1,0.0,0.1,0.0,1.4,0.0
240,BRONX,2022,00:00 - 00:59,1.3,0.0,0.2,0.0,0.1,0.0,1.0,0.0
241,BRONX,2022,01:00 - 01:59,1.5,0.0,0.1,0.0,0.0,0.0,1.3,0.0
242,BRONX,2022,02:00 - 02:59,1.3,0.0,0.1,0.0,0.1,0.0,1.0,0.0
243,BRONX,2022,03:00 - 03:59,1.2,0.0,0.1,0.0,0.1,0.0,0.9,0.0
244,BRONX,2022,04:00 - 04:59,1.3,0.0,0.1,0.0,0.0,0.0,1.1,0.0
245,BRONX,2022,05:00 - 05:59,1.1,0.0,0.1,0.0,0.1,0.0,0.8,0.0
246,BRONX,2022,06:00 - 06:59,1.4,0.0,0.2,0.0,0.1,0.0,1.0,0.0
247,BRONX,2022,07:00 - 07:59,1.3,0.0,0.2,0.0,0.1,0.0,0.9,0.0
248,BRONX,2022,08:00 - 08:59,1.3,0.0,0.3,0.0,0.1,0.0,0.9,0.0
249,BRONX,2022,09:00 - 09:59,1.3,0.0,0.1,0.0,0.1,0.0,1.1,0.0
250,BRONX,2022,10:00 - 10:59,1.2,0.0,0.2,0.0,0.1,0.0,0.7,0.0
251,BRONX,2022,11:00 - 11:59,1.3,0.0,0.2,0.0,0.1,0.0,0.9,0.0
252,BRONX,2022,12:00 - 12:59,1.4,0.0,0.3,0.0,0.1,0.0,1.0,0.0
253,BRONX,2022,13:00 - 13:59,1.4,0.0,0.2,0.0,0.1,0.0,1.0,0.0
254,BRONX,2022,14:00 - 14:59,1.3,0.0,0.3,0.0,0.1,0.0,0.9,0.0
255,BRONX,2022,15:00 - 15:59,1.4,0.0,0.3,0.0,0.1,0.0,1.0,0.0
256,BRONX,2022,16:00 - 16:59,1.4,0.0,0.3,0.0,0.1,0.0,0.9,0.0
257,BRONX,2022,17:00 - 17:59,1.3,0.0,0.3,0.0,0.1,0.0,0.8,0.0
258,BRONX,2022,18:00 - 18:59,1.3,0.0,0.2,0.0,0.2,0.0,0.9,0.0
259,BRONX,2022,19:00 - 19:59,1.4,0.0,0.3,0.0,0.1,0.0,0.9,0.0
260,BRONX,2022,20:00 - 20:59,1.4,0.0,0.3,0.0,0.1,0.0,0.9,0.0
261,BRONX,2022,21:00 - 21:59,1.5,0.0,0.2,0.0,0.1,0.0,1.0,0.0
262,BRONX,2022,22:00 - 22:59,1.6,0.0,0.2,0.0,0.1,0.0,1.2,0.0
263,BRONX,2022,23:00 - 23:59,1.5,0.0,0.2,0.0,0.1,0.0,1.1,0.0
264,BRONX,2023,00:00 - 00:59,1.3,0.0,0.2,0.0,0.1,0.0,0.9,0.0
265,BRONX,2023,01:00 - 01:59,1.5,0.0,0.1,0.0,0.1,0.0,1.3,0.0
266,BRONX,2023,02:00 - 02:59,1.7,0.0,0.2,0.0,0.0,0.0,1.5,0.0
