,borough,year,month,vehicle,total_injured,total_killed,pedestrians_injured,pedestrians_killed,cyclist_injured,cyclist_killed,motorist_injured,motorist_killed
2018,Manhattan,2015,12,taxi,96,0,35,0,25,0,36,0
2019,Manhattan,2015,12,van,37,0,13,0,4,0,20,0
2020,Manhattan,2016,1,other,128,1,69,1,14,0,45,0
2021,Manhattan,2016,1,passenger vehicle,151,0,60,0,15,0,76,0
2022,Manhattan,2016,1,suv,109,0,39,0,7,0,63,0
2023,Manhattan,2016,1,taxi,96,0,33,0,12,0,51,0
2024,Manhattan,2016,2,other,111,0,56,0,13,0,42,0
2025,Manhattan,2016,2,passenger vehicle,179,0,65,0,13,0,101,0
2026,Manhattan,2016,2,sedan,1,0,1,0,0,0,0,0
2027,Manhattan,2016,2,suv,87,0,54,0,9,0,24,0
2028,Manhattan,2016,2,taxi,80,0,27,0,18,0,35,0
2029,Manhattan,2016,3,bike,9,0,0,0,9,0,0,0
2030,Manhattan,2016,3,other,69,0,30,0,11,0,28,0
2031,Manhattan,2016,3,passenger vehicle,70,0,25,0,5,0,40,0
2032,Manhattan,2016,3,sedan,43,0,11,0,6,0,27,0
2033,Manhattan,2016,3,suv,65,0,23,0,8,0,33,0
2034,Manhattan,2016,3,taxi,49,0,17,0,8,0,24,0
2035,Manhattan,2016,4,bike,7,0,2,0,5,0,0,0
2036,Manhattan,2016,4,other,19,0,5,0,2,0,12,0
2037,Manhattan,2016,4,sedan,70,0,24,0,10,0,36,0
2038,Manhattan,2016,4,suv,35,0,10,0,5,0,20,0
2039,Manhattan,2016,4,taxi,20,0,4,0,5,0,11,0
2040,Manhattan,2016,5,bike,43,0,13,0,30,0,0,0
2041,Manhattan,2016,5,other,59,0,23,0,7,0,29,0
2042,Manhattan,2016,5,sedan,257,0,68,0,34,0,155,0
2043,Manhattan,2016,5,suv,123,0,41,0,20,0,62,0
